loan_id,customer_id,loan_amount,duration_months,interest_rate,loan_type,paid_on_time
3941,4996,24936.1,29,0.1037,cash,1
3942,954,26489.04,30,0.1549,cash,0
3943,4658,43157.01,29,0.2204,cash,1
3944,1607,15908.59,22,0.2103,auto,1
3945,773,18562.91,8,0.1112,home_improvement,1
3946,4512,13283.02,42,0.1213,cash,0
3947,2853,9456.0,41,0.2083,cash,1
3948,2826,16217.76,29,0.1697,auto,0
3949,1509,13015.96,42,0.1687,cash,1
3950,866,9343.71,47,0.0496,cash,0
3951,308,22130.04,55,0.1857,cash,1
3952,4300,10351.81,53,0.126,auto,1
3953,104,25092.95,24,0.1517,auto,1
3954,2561,27702.48,21,0.1047,auto,1
3955,1335,12217.5,32,0.2225,home_improvement,0
3956,4172,32586.62,27,0.0913,cash,1
3957,3514,23610.7,43,0.2376,cash,1
3958,394,19344.05,7,0.1414,cash,1
3959,642,3992.26,20,0.1316,cash,0
3960,810,4581.29,29,0.0958,auto,1
3961,3567,34153.98,11,0.1139,cash,0
3962,460,31876.75,30,0.1298,auto,1
3963,1173,34396.64,14,0.1467,cash,0
3964,2407,36715.55,56,0.167,cash,0
3965,926,32372.39,11,0.1296,cash,0
3966,1937,22145.42,28,0.1669,cash,1
3967,1521,25038.27,20,0.1991,cash,1
3968,2081,13841.05,29,0.1929,auto,1
3969,140,22147.39,46,0.1713,auto,0
3970,1833,26710.47,24,0.165,home_improvement,0
3971,2683,26883.46,45,0.087,cash,1
3972,2121,18870.94,11,0.1504,home_improvement,0
3973,4708,2000.0,60,0.0858,cash,0
3974,1907,6380.79,39,0.1908,auto,1
3975,1522,24284.02,56,0.1544,education,1
3976,799,15451.74,17,0.1965,cash,0
3977,3071,25986.97,44,0.1988,home_improvement,1
3978,2846,9044.93,34,0.1621,cash,1
3979,261,32254.27,21,0.1062,home_improvement,1
3980,4346,11561.41,48,0.03,education,1
3981,4893,33288.68,33,0.1671,cash,1
3982,4971,6036.47,46,0.1316,cash,1
3983,3891,25430.09,7,0.18,home_improvement,0
3984,587,11616.76,12,0.1749,cash,0
3985,4482,19920.2,49,0.1699,auto,1
3986,2057,29687.06,29,,cash,0
3987,4320,28115.92,16,0.0571,cash,1
3988,1206,12592.1,49,0.2032,auto,1
3989,3434,14486.89,14,0.0772,cash,0
3990,2835,5845.05,6,0.1076,auto,1
3991,2295,3872.14,36,0.1235,auto,1
3992,1802,12495.27,14,0.1409,home_improvement,0
3993,268,12307.46,44,0.124,cash,0
3994,4389,6443.34,28,0.1122,auto,0
3995,3616,18152.31,56,0.1801,cash,1
3996,4677,19708.32,33,0.0734,home_improvement,1
3997,2585,19880.45,16,0.1193,home_improvement,1
3998,1626,12809.21,34,0.0352,cash,1
3999,3079,14788.39,41,0.0885,home_improvement,0
4000,1783,17148.7,55,0.0618,auto,1
4001,4696,27353.44,12,0.1767,cash,0
4002,2675,13908.98,47,0.1493,cash,1
4003,3388,4891.68,39,0.0996,cash,1
4004,3178,17109.52,58,0.03,auto,1
4005,1943,16074.24,38,0.0637,cash,1
4006,3763,5464.41,59,0.085,cash,1
4007,2457,16406.42,36,0.122,,1
4008,501,12035.82,8,0.1779,auto,1
4009,2044,19298.9,12,0.0681,education,0
4010,256,23778.24,11,0.0725,cash,1
4011,3676,15170.9,35,0.0562,cash,0
4012,3392,24599.55,50,0.1401,home_improvement,1
4013,4482,17245.09,37,0.0315,home_improvement,0
4014,2394,17619.3,57,0.0517,cash,1
4015,4958,17217.72,33,0.1636,cash,0
4016,3364,18254.64,43,0.2162,cash,1
4017,1931,7611.49,17,0.1432,auto,1
4018,1509,3538.51,6,0.1243,cash,1
4019,4739,30061.51,45,0.2489,cash,1
4020,861,21904.04,11,0.1139,home_improvement,1
4021,83,15116.35,58,0.1141,cash,0
4022,557,29569.33,59,0.1132,auto,1
4023,3448,45779.63,17,0.215,cash,0
4024,3932,6499.49,10,0.1669,cash,1
4025,2546,19649.43,54,0.1664,,1
4026,2016,26004.25,55,0.1563,cash,1
4027,917,5328.48,35,0.1172,cash,0
4028,415,6260.61,26,0.1238,cash,1
4029,3726,28575.13,30,0.0918,cash,1
4030,1234,19512.07,57,0.1202,cash,1
4031,4924,13756.84,36,0.1541,home_improvement,1
4032,4308,5233.76,16,0.1302,cash,0
4033,3853,22936.62,43,0.1805,cash,1
4034,2408,7386.43,59,0.1531,home_improvement,1
4035,1792,10829.48,9,0.1495,cash,1
4036,4267,11398.4,34,0.0966,cash,1
4037,240,16950.23,35,0.0787,auto,1
4038,4727,10090.08,48,0.0837,cash,0
4039,4117,11450.96,36,,cash,1
4040,335,28504.86,17,0.0536,cash,0
4041,1098,21510.96,39,0.1495,auto,1
4042,4717,20138.4,13,0.1495,auto,0
4043,3315,23925.78,35,0.1058,cash,1
4044,1856,10468.93,18,0.1382,cash,1
4045,4167,23271.23,60,0.1486,cash,0
4046,3492,23841.33,47,0.0822,cash,0
4047,4622,10786.95,47,0.1005,,0
4048,2016,25370.27,6,0.1333,auto,0
4049,2942,22121.18,29,0.1348,cash,1
4050,3074,22360.92,43,0.0689,cash,1
4051,213,34996.13,32,0.1402,home_improvement,1
4052,3349,21101.23,11,0.1421,cash,0
4053,3587,11689.29,34,0.1858,home_improvement,1
4054,665,21172.73,42,0.1347,cash,1
4055,4058,20119.45,45,0.1157,auto,1
4056,2156,10021.38,22,0.1742,auto,1
4057,2134,2000.0,37,0.1915,cash,0
4058,1033,19413.65,55,0.0666,cash,0
4059,4261,28488.03,58,0.1095,cash,0
4060,597,28572.79,23,0.03,cash,0
4061,4894,22542.65,43,0.0876,home_improvement,0
4062,2960,34130.41,56,0.2098,education,1
4063,1182,21570.54,10,0.0819,cash,1
4064,3402,18225.2,37,0.1588,cash,1
4065,3582,21836.67,47,0.156,cash,1
4066,1288,13402.73,17,0.1063,cash,1
4067,4384,8594.48,22,0.1127,auto,1
4068,37,11191.53,52,0.2051,cash,1
4069,636,15685.7,15,0.1826,auto,1
4070,4854,27795.53,22,0.2473,cash,0
4071,3802,6976.45,51,0.03,auto,1
4072,2375,11233.34,39,,home_improvement,1
4073,1580,27247.64,41,0.03,education,1
4074,3260,16788.46,35,0.1334,auto,1
4075,3452,18206.02,26,0.1242,auto,1
4076,377,16626.95,49,0.0779,auto,1
4077,2166,37393.47,21,0.1049,cash,0
4078,3102,25042.66,20,0.1202,cash,1
4079,2942,22267.59,31,0.157,home_improvement,1
4080,3814,21777.05,12,0.0778,home_improvement,0
4081,4560,23685.29,40,0.0982,education,0
4082,237,36633.89,56,0.1611,auto,1
4083,2663,16634.63,45,0.1711,cash,1
4084,2618,21518.42,23,0.2666,home_improvement,1
4085,1040,20262.18,11,0.1435,auto,1
4086,711,28130.75,40,0.1667,cash,1
4087,4520,35343.87,35,0.1238,cash,1
4088,735,14705.71,53,0.2052,auto,1
4089,2212,24078.08,32,0.0884,auto,1
4090,3075,21585.94,10,0.1317,cash,1
4091,2388,7465.45,55,0.1476,education,1
4092,3097,28731.42,22,0.1595,cash,0
4093,143,34070.66,48,0.1818,cash,1
4094,2769,27377.36,10,0.1249,cash,0
4095,4044,14311.13,59,0.1797,cash,1
4096,2551,7789.32,56,0.0643,cash,1
4097,4961,25769.86,9,0.1476,auto,1
4098,2350,10285.12,57,0.0406,cash,1
4099,1539,11181.78,49,0.1237,cash,0
4100,2407,21883.99,55,0.26,cash,1
4101,1502,26622.55,18,0.1483,home_improvement,1
4102,1673,16974.68,26,0.1112,home_improvement,1
4103,2264,18140.1,33,0.1607,home_improvement,1
4104,1287,18992.86,32,0.1326,home_improvement,1
4105,174,11755.46,45,0.0788,cash,1
4106,1329,16578.93,56,0.0428,cash,0
4107,154,5442.68,53,0.1344,home_improvement,0
4108,4541,26619.04,54,0.1253,home_improvement,1
4109,4341,45094.27,23,0.1223,home_improvement,1
4110,1334,20540.74,6,0.1772,cash,1
4111,4481,30719.53,15,0.2046,cash,0
4112,1873,17645.2,15,0.1722,cash,1
4113,1863,7881.98,48,0.1192,cash,1
4114,2521,40260.72,28,0.1427,auto,0
4115,4563,12389.1,26,0.1916,education,1
4116,3714,28523.68,47,0.1806,home_improvement,1
4117,3176,21944.53,9,0.1655,cash,1
4118,3886,30684.58,27,0.1124,home_improvement,0
4119,4379,19396.28,28,0.1919,auto,0
4120,3609,9525.41,17,0.2073,cash,1
4121,2342,14017.71,23,0.181,auto,1
4122,1516,41170.08,51,0.2872,cash,1
4123,2332,22877.11,43,0.1774,cash,1
4124,816,39596.71,24,0.1974,cash,1
4125,3032,16691.92,54,0.172,education,1
4126,4086,26424.39,12,0.1335,cash,1
4127,141,8444.79,54,0.0812,home_improvement,0
4128,4373,20267.97,40,0.1015,cash,1
4129,3193,40007.89,17,0.1021,cash,1
4130,4565,12945.66,53,0.0796,home_improvement,1
4131,3542,13786.61,13,0.1257,cash,1
4132,4292,27448.34,37,0.1402,auto,0
4133,3757,21031.51,38,0.1996,home_improvement,0
4134,1807,37065.15,60,0.0797,cash,0
4135,2699,17831.56,18,0.1846,cash,1
4136,768,20619.12,54,0.1534,auto,1
4137,4190,22851.67,13,0.1588,cash,1
4138,3353,10318.12,19,0.1352,cash,1
4139,2923,8312.46,8,0.2446,auto,1
4140,3248,7492.11,24,,home_improvement,1
4141,3500,2000.0,45,0.1121,cash,1
4142,1240,19234.72,16,0.1459,cash,0
4143,3065,8293.68,10,0.1598,auto,1
4144,3102,15148.91,36,0.1512,auto,0
4145,3448,29180.7,6,0.1375,auto,0
4146,4992,11486.97,41,0.1663,education,1
4147,1685,26208.31,47,0.1701,cash,1
4148,843,5778.2,47,0.1381,home_improvement,1
4149,4961,13834.97,11,0.2318,cash,1
4150,1893,35669.58,35,0.1621,cash,0
4151,1425,16149.57,23,0.1262,auto,1
4152,1956,31590.3,12,0.2022,cash,0
4153,3948,41198.69,14,0.0385,cash,1
4154,1068,16230.33,19,0.0837,cash,1
4155,101,14008.43,47,0.1298,cash,1
4156,3941,2000.0,31,0.0811,cash,1
4157,2569,22626.23,10,0.1802,cash,1
4158,3537,23413.36,20,0.1785,cash,1
4159,1328,26936.6,15,0.2216,cash,0
4160,1085,32522.15,8,0.1111,cash,1
4161,2311,10766.77,54,0.1684,cash,1
4162,4289,36839.94,54,0.204,auto,1
4163,3682,17464.01,9,0.1481,home_improvement,1
4164,2130,23273.02,34,0.1893,home_improvement,1
4165,822,19393.38,53,0.135,cash,1
4166,2755,13057.8,38,0.2057,auto,0
4167,277,9210.54,24,0.1019,cash,1
4168,3425,21892.74,11,0.0624,cash,0
4169,2164,11322.48,11,0.1211,home_improvement,1
4170,4371,18016.27,56,0.1356,cash,0
4171,4840,16290.66,41,0.1619,education,1
4172,1135,16739.69,53,0.1626,cash,1
4173,583,3806.14,59,0.1045,auto,0
4174,2962,2000.0,27,0.0901,cash,1
4175,245,27551.41,44,0.2213,auto,1
4176,3358,30129.45,16,0.1331,auto,1
4177,4394,2000.0,43,0.1162,cash,1
4178,4432,23763.68,49,0.1559,cash,1
4179,3836,21955.15,35,0.0915,home_improvement,1
4180,3862,8083.44,37,0.1043,home_improvement,0
4181,1256,28080.73,30,0.1796,auto,0
4182,4573,30243.75,51,0.0893,education,1
4183,3775,29534.35,33,0.0735,cash,1
4184,377,35703.53,32,0.1222,home_improvement,0
4185,2962,29000.84,26,0.153,cash,1
4186,2128,12516.86,55,0.2087,home_improvement,0
4187,779,20156.35,10,0.157,cash,0
4188,1532,23468.94,45,0.1658,home_improvement,1
4189,4678,33670.64,29,0.0889,education,1
4190,2486,17740.08,25,0.1493,home_improvement,1
4191,770,14309.12,30,0.084,cash,1
4192,4055,5114.5,47,0.1858,home_improvement,1
4193,1206,27857.87,25,0.1457,cash,1
4194,2463,21882.5,23,0.1374,cash,0
4195,649,12201.23,60,0.1653,auto,1
4196,176,26934.83,29,0.1155,cash,0
4197,4901,16938.53,50,0.1157,auto,1
4198,3355,8077.34,27,0.0925,home_improvement,0
4199,3009,31977.29,59,0.2291,home_improvement,1
4200,52,2000.0,29,0.1286,cash,1
4201,3050,21294.17,26,0.1242,cash,1
4202,489,19002.62,45,0.1747,cash,1
4203,765,5251.19,50,0.1406,auto,1
4204,3639,22928.74,19,0.03,education,1
4205,2566,13758.82,57,0.2411,cash,1
4206,4156,35152.25,23,0.116,cash,1
4207,1786,29036.24,55,0.098,auto,1
4208,1591,21990.4,34,0.1319,cash,1
4209,4128,2000.0,37,0.1142,cash,0
4210,2846,14998.88,21,0.1152,cash,1
4211,4572,14305.18,14,,auto,1
4212,2736,30893.27,13,0.047,cash,0
4213,930,21601.75,12,0.1767,auto,0
4214,278,22852.07,44,0.1877,home_improvement,1
4215,1090,29156.32,39,0.0555,cash,0
4216,2725,34676.08,38,0.1628,auto,1
4217,3277,33129.4,56,0.0972,cash,1
4218,55,24915.78,58,0.1181,home_improvement,1
4219,1343,17553.52,32,0.1576,education,0
4220,4100,23914.44,46,0.1833,auto,1
4221,1979,19703.08,10,0.1566,cash,1
4222,3741,27074.01,37,0.0705,education,0
4223,1867,14889.99,29,0.1432,cash,1
4224,1419,28131.16,20,0.1645,cash,1
4225,3458,20418.62,26,0.1014,education,1
4226,1312,23474.42,16,0.0977,auto,1
4227,3301,9233.56,34,0.1364,cash,1
4228,951,17537.44,34,0.1687,cash,0
4229,3761,24018.74,12,0.1117,home_improvement,0
4230,4764,18359.36,31,0.152,cash,1
4231,4535,2000.0,23,0.077,cash,0
4232,4229,8893.65,28,0.1535,cash,1
4233,49,23076.34,55,0.0489,auto,1
4234,4189,33538.53,30,0.1555,home_improvement,1
4235,3115,17906.7,41,0.1841,cash,1
4236,2332,15599.61,17,0.1317,auto,1
4237,4029,29470.31,58,0.1679,cash,1
4238,4058,20098.06,29,0.1523,auto,1
4239,4671,26687.78,23,0.0711,auto,1
4240,2958,17338.54,8,0.0809,auto,1
4241,3508,16344.24,52,0.1219,home_improvement,1
4242,1498,27397.62,36,0.1326,cash,0
4243,3366,26052.45,13,0.1009,cash,0
4244,2153,17112.61,36,0.079,home_improvement,1
4245,3222,9882.04,20,0.03,cash,1
4246,2046,4977.36,42,0.2237,education,0
4247,885,6162.87,15,0.2252,cash,1
4248,1760,14300.88,45,0.0978,cash,1
4249,1677,22849.34,15,0.068,cash,1
4250,1212,5009.26,43,0.2127,cash,0
4251,525,5596.61,22,0.034,home_improvement,1
4252,1992,23398.05,50,0.1914,auto,1
4253,2522,34118.56,35,0.1718,cash,1
4254,2997,29799.05,13,0.1225,home_improvement,1
4255,3076,3425.28,53,0.2097,auto,1
4256,981,23525.6,54,0.107,auto,1
4257,728,28602.18,23,0.182,cash,0
4258,710,15542.67,27,0.1275,home_improvement,1
4259,3411,17868.14,6,0.0792,cash,0
4260,3452,23001.56,42,0.2421,home_improvement,0
4261,2571,24390.26,30,0.1046,auto,1
4262,2632,23394.11,12,0.1185,education,1
4263,3194,26518.53,41,0.1807,education,1
4264,1761,21940.89,18,0.202,cash,1
4265,3730,14367.65,18,0.0741,cash,1
4266,4540,15983.65,57,0.212,auto,0
4267,1190,12987.46,47,0.1397,cash,0
4268,2307,15850.46,13,0.1356,cash,1
4269,1582,25055.52,37,0.1316,cash,1
4270,1659,13045.12,31,0.1392,education,1
4271,1947,29629.61,13,0.062,cash,0
4272,1082,11105.13,11,0.1603,cash,1
4273,1745,21829.17,53,0.1502,cash,1
4274,1616,27522.41,11,0.1216,cash,1
4275,4069,24039.2,38,0.1503,home_improvement,0
4276,1369,3372.69,60,0.1297,cash,1
4277,485,21199.32,27,0.1363,auto,1
4278,4335,13359.84,41,0.1609,cash,0
4279,4514,8099.95,30,0.1287,education,1
4280,4460,22005.93,40,0.1011,home_improvement,0
4281,917,8759.66,21,0.1779,home_improvement,0
4282,2063,22203.29,20,0.0862,cash,0
4283,1454,33103.78,37,0.1926,cash,1
4284,1305,22720.15,14,0.1228,cash,1
4285,4587,17904.7,36,0.1838,home_improvement,1
4286,652,18553.66,39,0.2119,education,1
4287,3023,28225.87,59,0.137,cash,0
4288,3581,17249.64,19,0.1836,cash,0
4289,342,15811.75,11,0.1715,auto,1
4290,4396,11618.16,20,0.1491,cash,1
4291,1129,11953.36,50,0.1701,cash,1
4292,2056,28039.19,29,0.126,auto,1
4293,2708,15626.24,15,0.2221,home_improvement,0
4294,4375,24997.03,18,0.1442,cash,0
4295,4939,25724.02,50,0.1035,cash,0
4296,1238,11395.82,57,0.1183,cash,1
4297,2043,12844.27,14,0.1844,cash,0
4298,3044,25195.38,37,0.094,auto,0
4299,2057,21264.13,60,0.2346,cash,1
4300,406,18390.44,9,0.2053,cash,0
4301,3901,24155.48,14,0.0784,cash,0
4302,2816,29112.02,32,0.1787,home_improvement,1
4303,645,19649.61,9,0.0916,home_improvement,1
4304,3194,14880.1,36,0.0983,auto,1
4305,4531,21055.16,43,0.1166,cash,0
4306,3222,12757.58,25,0.1029,home_improvement,1
4307,2386,21284.56,56,0.1763,cash,1
4308,3894,20017.23,54,0.1527,home_improvement,0
4309,1359,12657.28,45,0.1611,auto,1
4310,474,16357.1,34,0.1402,cash,0
4311,2452,17081.96,11,0.1136,cash,1
4312,1393,26598.65,19,0.114,auto,1
4313,2452,12123.92,59,0.1953,cash,0
4314,3466,12715.04,35,0.1226,cash,0
4315,4234,16637.55,29,0.2098,cash,0
4316,2961,25075.61,45,0.1082,home_improvement,1
4317,3045,26545.86,19,0.1423,home_improvement,1
4318,4748,22356.89,22,0.1555,cash,1
4319,4542,26433.54,27,0.1991,auto,1
4320,3921,30460.13,53,0.1885,cash,1
4321,4547,21417.57,31,0.1554,cash,1
4322,2355,12785.3,9,0.1437,cash,1
4323,3836,19303.26,31,0.0946,cash,0
4324,2669,7744.73,22,0.1304,cash,1
4325,3076,23552.5,32,0.2531,education,1
4326,3299,15575.02,57,0.0921,cash,1
4327,393,21008.66,23,0.1119,auto,1
4328,52,19235.62,20,0.0709,education,1
4329,4765,16552.91,32,0.1026,cash,1
4330,1822,22028.52,10,0.0808,cash,1
4331,255,18876.67,17,0.0787,auto,1
4332,610,14325.67,8,0.1561,cash,0
4333,196,10118.75,55,0.1765,home_improvement,1
4334,1198,23203.62,47,0.1576,cash,1
4335,3647,9142.6,14,,home_improvement,1
4336,4148,36153.32,24,0.0558,cash,0
4337,314,31584.38,12,0.0378,cash,0
4338,2743,5691.49,48,0.0791,home_improvement,1
4339,3306,25647.57,13,0.0887,cash,1
4340,4303,30244.86,41,0.1171,auto,0
4341,4526,14725.08,37,0.1531,cash,1
4342,4445,23159.99,47,0.1207,auto,0
4343,3586,18873.39,52,0.2192,cash,0
4344,4030,26136.63,56,0.2553,auto,0
4345,3724,15982.7,24,0.1347,auto,1
4346,3811,29125.65,50,0.0443,auto,1
4347,4511,18709.39,15,0.1132,cash,1
4348,831,17146.29,14,0.1267,cash,0
4349,432,25836.25,54,0.1743,cash,1
4350,1347,28106.43,55,0.0732,auto,1
4351,4758,2000.0,43,0.0588,education,1
4352,3521,2000.0,24,0.1531,cash,1
4353,2352,23075.06,28,0.1127,education,1
4354,1506,14041.97,50,0.1119,home_improvement,1
4355,998,8110.84,18,0.096,cash,1
4356,1876,16634.32,34,0.1198,auto,1
4357,4757,46200.07,27,0.15,cash,1
4358,4682,8029.33,15,0.03,cash,1
4359,4864,27970.88,37,0.1408,home_improvement,1
4360,3530,13147.28,43,0.1744,cash,1
4361,2931,6930.32,18,0.1624,home_improvement,0
4362,534,14492.43,42,0.2454,cash,1
4363,2964,7207.55,56,0.1181,auto,1
4364,3607,5887.46,55,0.1354,cash,1
4365,2102,13475.82,56,0.2037,cash,1
4366,3969,10187.77,28,0.1427,cash,1
4367,2950,18685.64,43,0.2153,cash,1
4368,4567,21517.39,46,0.1808,cash,1
4369,536,12898.54,59,0.1472,auto,1
4370,3426,25666.09,34,0.1394,cash,0
4371,1722,14022.62,52,0.1283,auto,1
4372,479,18617.99,36,0.1383,cash,1
4373,1524,2000.0,51,0.0977,home_improvement,1
4374,3827,20739.04,24,0.1739,cash,0
4375,927,40268.62,10,0.2357,cash,1
4376,3282,27154.83,25,0.0494,home_improvement,1
4377,1008,18446.97,24,0.1989,education,1
4378,2281,9577.3,50,0.1521,auto,1
4379,728,34688.88,44,,cash,0
4380,3803,18551.04,40,0.1106,cash,1
4381,4361,13938.96,16,0.1309,home_improvement,0
4382,2626,14164.53,43,0.2033,cash,0
4383,1960,38656.9,43,0.1375,cash,1
4384,4662,18936.49,57,0.1812,home_improvement,1
4385,4732,24055.13,20,,cash,1
4386,4658,18171.97,43,0.1301,auto,1
4387,3916,19413.03,10,0.1655,home_improvement,1
4388,1128,16175.86,46,0.1602,cash,1
4389,803,32800.91,50,0.1813,education,0
4390,2203,20396.48,48,0.123,home_improvement,1
4391,2840,7329.5,30,0.14,auto,1
4392,993,23547.09,29,0.1885,cash,0
4393,728,18967.19,7,0.2121,cash,0
4394,1654,23430.13,31,0.098,auto,1
4395,1755,17015.68,45,0.1994,cash,0
4396,1116,15130.45,59,0.1016,cash,1
4397,2309,28047.33,11,0.1504,auto,1
4398,2560,36732.24,36,0.1541,home_improvement,1
4399,485,3270.01,19,0.1156,cash,1
4400,4,20738.35,26,0.1311,cash,1
4401,181,15138.63,49,0.0515,cash,0
4402,3958,11793.07,9,0.1762,home_improvement,1
4403,4033,2000.0,9,0.1261,cash,0
4404,795,23247.1,17,0.1379,cash,1
4405,4711,15648.91,19,0.1114,home_improvement,1
4406,1371,15112.95,48,0.1764,cash,1
4407,4478,30824.32,20,0.1493,auto,1
4408,875,16045.31,56,0.0825,auto,0
4409,4087,15663.6,59,0.1344,home_improvement,0
4410,1770,7976.18,49,0.0882,cash,1
4411,3910,11829.12,32,0.141,auto,1
4412,386,33197.77,49,0.1741,cash,0
4413,2863,25504.27,14,0.1496,cash,1
4414,4295,31588.52,54,0.1617,cash,0
4415,636,12434.77,24,0.1929,cash,1
4416,2075,23250.6,30,0.0991,home_improvement,1
4417,4460,29430.39,55,0.1181,auto,1
4418,4622,25213.85,13,0.05,auto,1
4419,2501,34222.92,11,0.121,cash,1
4420,235,23618.13,40,0.1093,auto,1
4421,4717,19983.5,60,0.1727,cash,1
4422,863,2000.0,56,0.1631,auto,1
4423,2052,23751.21,60,0.215,auto,0
4424,4180,25378.75,30,0.1149,home_improvement,1
4425,551,30327.96,39,0.1598,cash,1
4426,2320,12848.88,50,0.177,home_improvement,1
4427,3114,19697.79,16,0.2546,cash,0
4428,298,5689.96,54,0.1618,auto,1
4429,2421,5481.22,52,0.1376,cash,1
4430,234,24616.69,10,0.1463,home_improvement,0
4431,3232,31398.79,32,0.1633,cash,1
4432,4475,31714.44,29,0.2087,cash,0
4433,1018,23946.2,49,0.1187,education,0
4434,1309,38413.69,30,0.1045,cash,1
4435,648,16467.44,57,0.2711,home_improvement,1
4436,2055,28084.21,29,0.0837,home_improvement,0
4437,20,8139.25,32,0.1828,cash,1
4438,4486,2000.0,20,0.1608,cash,1
4439,478,15667.74,52,0.1561,cash,1
4440,3339,18914.23,32,0.0786,cash,1
4441,1603,22111.03,33,0.2755,home_improvement,0
4442,3853,18324.55,45,0.1488,cash,1
4443,256,23252.34,48,0.1142,cash,1
4444,2358,35662.75,43,0.0735,cash,1
4445,464,26640.87,14,0.0395,cash,1
4446,3477,13109.33,57,0.1752,cash,1
4447,962,2000.0,51,0.0981,auto,1
4448,2922,10322.23,46,0.1266,home_improvement,1
4449,2035,32087.05,36,0.1099,cash,1
4450,852,15467.75,47,0.1669,cash,1
4451,964,26107.89,44,0.1595,auto,1
4452,2864,25762.69,21,0.1776,cash,1
4453,1077,19498.9,31,0.1795,cash,1
4454,4628,19218.84,7,0.1042,home_improvement,0
4455,3818,14021.21,6,0.0727,cash,0
4456,1727,40044.87,34,0.1326,home_improvement,1
4457,1960,11396.25,47,0.1659,home_improvement,1
4458,2470,30088.55,48,0.1454,cash,0
4459,4013,27477.05,51,0.0465,cash,1
4460,2081,25536.17,27,0.1429,cash,1
4461,2054,18921.11,35,0.09,cash,0
4462,3444,6681.93,50,0.1411,auto,1
4463,1284,9667.51,7,0.1882,home_improvement,0
4464,3136,13027.04,40,0.03,cash,0
4465,1924,23327.8,27,0.2154,cash,1
4466,2386,28015.59,24,0.0877,cash,1
4467,3872,22826.05,37,0.1898,cash,1
4468,237,22337.38,24,0.1821,cash,1
4469,3259,29382.02,38,0.1249,cash,1
4470,1323,2000.0,43,0.1627,home_improvement,1
4471,47,2000.0,34,0.1049,cash,1
4472,1573,6070.64,37,0.0537,cash,0
4473,3895,28329.87,27,0.1969,cash,1
4474,3663,2000.0,9,0.1058,cash,1
4475,1285,19911.36,24,0.23,cash,1
4476,1982,11806.52,36,0.1842,education,1
4477,4350,21396.69,25,0.0978,home_improvement,1
4478,1892,18725.05,8,0.1694,cash,0
4479,1273,22252.95,34,0.1664,cash,1
4480,2230,16407.52,36,0.2261,home_improvement,0
4481,3918,26366.46,54,0.1156,cash,1
4482,2160,33171.34,57,0.1284,cash,1
4483,2575,31382.56,37,0.1617,cash,0
4484,3589,16738.38,11,0.1409,cash,1
4485,4304,12214.55,49,0.0705,cash,1
4486,3352,21760.48,32,0.1907,cash,1
4487,2031,37778.56,38,,,1
4488,3815,19521.34,48,0.1477,cash,0
4489,3899,27548.67,40,0.0764,home_improvement,0
4490,1038,27054.04,29,0.1343,,1
4491,3479,26948.36,52,0.0945,cash,1
4492,3708,31455.63,25,0.127,education,1
4493,1510,8148.68,41,0.1493,education,1
4494,1481,11330.95,37,0.1728,cash,1
4495,3371,20427.99,51,0.2103,education,1
4496,1,31073.25,52,0.1714,education,1
4497,1453,31052.58,18,0.0871,cash,0
4498,3198,19585.88,53,0.1741,cash,1
4499,2272,28983.55,38,0.1257,cash,1
4500,59,16205.78,20,0.1314,cash,0
4501,637,12562.23,39,0.1393,cash,1
4502,490,8039.01,59,0.1468,cash,1
4503,2654,18764.73,39,0.1906,home_improvement,1
4504,206,16880.59,14,0.1648,cash,1
4505,3814,29030.71,33,0.0807,auto,0
4506,3032,25065.24,17,0.0649,education,1
4507,2521,20488.07,20,0.1725,cash,1
4508,1040,20524.5,44,0.1669,home_improvement,1
4509,930,16227.61,12,0.2031,cash,1
4510,4046,3987.66,53,0.1351,cash,1
4511,3079,9358.34,55,0.154,home_improvement,1
4512,1782,27080.13,16,0.1639,auto,1
4513,1047,18753.78,23,0.0623,auto,1
4514,1676,8193.23,23,0.0594,cash,1
4515,1507,32303.61,8,0.1768,cash,0
4516,2574,35283.6,10,0.1585,cash,1
4517,1322,30840.6,46,0.2073,,0
4518,3876,23815.9,31,0.2322,education,1
4519,290,22575.81,18,0.125,cash,1
4520,3482,19778.71,34,0.1224,auto,0
4521,32,21470.94,19,0.0722,cash,1
4522,1033,25658.41,38,0.1659,auto,0
4523,4689,26366.87,15,0.0371,cash,0
4524,3818,24087.06,16,0.0915,cash,0
4525,4913,2000.0,51,0.1554,cash,1
4526,2535,30360.68,21,0.1071,home_improvement,1
4527,689,21795.45,21,0.1376,cash,0
4528,4938,7782.9,47,0.1296,home_improvement,0
4529,3801,21782.3,28,0.0844,cash,1
4530,2585,22722.47,12,0.0367,cash,1
4531,3842,5862.69,48,0.175,,1
